time,desired_D_u,hat{D_{u}},desired_D_v,hat{D_{v}},desired_D_w,hat{D_{w}},desired_D_q,hat{D_{q}},desired_D_r,hat{D_{r}},desired_x,x,desired_y,y,desired_z,z,l_{d}-l,beta,alpha,tau_{u},tau_{q},tau_{r}
20,1.67015684167824,1.17827957548328,2.28178550814919,2.28648738477512,4.2181475446168,4.22120184890385,-6.53430999167455,-6.15020277149977,-8.20656459018931,-7.76958633246954,1.4112000805965,2.36698757017386,-9.89992496600476,-9.67454290913917,-10.0000000000004,-9.83084531829188,-0.003536200791297,0.014737146859967,0.013146303730965,-25.6799907056255,26.7772320116312,15.0222236293846
20.1,2.16059548854936,1.58165973637765,2.43591302412426,2.43502534184604,3.99779059319361,3.9962939712826,-6.79750901166293,-6.2194146685648,-8.46718295542747,-7.92206190235495,1.26254801771906,2.22361402211878,-9.91997845274644,-9.70892775159093,-10.0250000000004,-9.8570281627913,-0.001799217909303,0.016712839056475,0.010334299082513,2.25886198665435,24.9155901842165,-2.89267041080118
20.2,2.61666094989328,2.17924859154154,2.5696612850408,2.56376976321822,3.75770408666272,3.76003742236932,-6.99364378471416,-6.61391567860155,-8.63780295938943,-8.33585214751478,1.11361188686396,2.08010791334621,-9.93779998618584,-9.74151646516451,-10.0500000000004,-9.88335170673589,0.000206700376724,0.019326635567489,0.007769376770822,-7.75576378929545,14.1325714853814,10.4906882061314
20.3,3.03535056967579,2.47495243547559,2.68305932391578,2.67956378552005,3.49919444428823,3.50409542718707,-7.12047220656072,-7.02288720507003,-8.71221806491996,-8.52163472176797,0.964425198032328,1.93567870689899,-9.95338555655312,-9.77241468215457,-10.0750000000005,-9.90994441066035,0.001662210247941,0.020619497855991,0.005442304706894,42.5663881540477,25.911408399528,5.0940267831207
20.4,3.41424779632606,3.02103953450875,2.77628742201084,2.77737401113951,3.22368598341645,3.2325396697605,-7.17663260667143,-6.92914804448779,-8.685829834269,-8.68264485367909,0.815021517599779,1.79100291342205,-9.9667316571607,-9.80140102489722,-10.1000000000005,-9.93652651353497,0.003293318891853,0.020001236765144,0.002907615080105,18.0271561256055,-7.79573986301725,18.339279780475
20.5,3.75153629549898,3.3370500311528,2.84967224131916,2.85157913489091,2.93271120368562,2.93877307804573,-7.16166317107647,-7.28481319745933,-8.55579051729999,-8.67035737972246,0.665434460764115,1.64664963177542,-9.97783528519225,-9.82833040466805,-10.1250000000005,-9.96274801300746,0.005713989366006,0.017380998767545,0.000102140129605,16.2229741111125,11.4874890168563,-10.6401438381196
20.6,4.04600532238981,3.79929010583119,2.90368085638615,2.90009753743578,2.62790028521471,2.63104590550312,-7.07600813182567,-7.2172486457437,-8.32110731464708,-8.59288125003804,0.51569768398206,1.50186522928926,-9.98669394237831,-9.85331836019437,-10.1500000000006,-9.9885213786432,0.008162099315185,0.01370521185101,-0.001656953111695,14.6189027576332,19.9025714072793,-13.2446885231591
20.7,4.2970464351824,4.04978735848599,2.93891374641513,2.9351662028957,2.31096987909401,2.30411512503164,-6.9210105982097,-6.91022662856586,-7.98270535180899,-8.34127843841561,0.365844877396692,1.35467128932594,-9.99330563555837,-9.87654971769039,-10.1750000000006,-10.0141067041008,0.008611059800347,0.010872211553065,-0.000343714861447,10.5840768058664,6.06963424422748,-3.66841673389426
20.8,4.5046417532013,4.22567289524182,2.9560968165524,2.95396058353505,1.98371127395985,1.98005793984982,-6.69889211619035,-6.88592658090175,-7.5434474027652,-7.72771694721666,0.215909757257306,1.20443587282464,-9.99766887712936,-9.89770028350272,-10.2000000000006,-10.0397407325611,0.006409774232426,0.009618379292926,0.001273009356604,18.0663375908841,5.42532668160976,-5.66658965287719
20.9,4.66934408096641,4.61568219104048,2.95607252457364,2.9548400856898,1.64797802724406,1.65037736750028,-6.41271925306409,-6.90931948869301,-7.0081094579583,-7.43864879669472,0.065926058333399,1.05319238380395,-9.99978268538035,-9.9162742048861,-10.2250000000006,-10.0652750055611,0.003583846806677,0.008942902660777,0.003845074775907,14.4804479416347,23.7800669953115,4.93029684485718
21,4.79224933098067,4.52420597255092,2.93979019585011,2.95236345683286,1.30567315380577,1.30684692083816,-6.06635771076684,-6.52815254189609,-6.38331231486055,-7.0119076467373,-0.08407247367551,0.903381646796641,-9.99964658471339,-9.93191195326771,-10.2500000000007,-10.0904092858405,0.002558136160018,0.007714288634487,0.006080503603628,-3.61357012122732,11.7922693655693,-0.163518538393771
21.1,4.87496178218266,4.85296735029699,2.90829561540755,2.92445427467886,0.958735968047347,0.957041925450645,-5.66441467002395,-6.11439537065847,-5.67741045255184,-6.28784790195429,-0.234052089732519,0.757155416074497,-9.99726060575055,-9.9445111552607,-10.2750000000007,-10.1148424203585,0.005447797954718,0.007535308801017,0.006501296178002,9.56181696195124,18.9439613725506,0.215141172780626
21.2,4.91955280615156,4.80348519157399,2.86271999105781,2.8657637259125,0.609128678260357,0.609078116619075,-5.21217025547482,-5.81263003268841,-4.90034050746012,-5.70218937589291,-0.383979045056738,0.611127244904589,-9.99262528532704,-9.95452882910103,-10.3000000000007,-10.1392779411172,0.008721690313712,0.00816950413308,0.004401600007697,-14.5196770794295,55.8528750888407,-31.4065001706922
21.3,4.92851377809105,5.0320956622715,2.80426838594642,2.80377134628115,0.258822833820598,0.259993404808386,-4.7154991858486,-5.20021960476453,-4.06343266898471,-4.94379135983357,-0.533819606715719,0.46310385907221,-9.9857416663704,-9.96246332758564,-10.3250000000008,-10.1641951594852,0.010077459618031,0.009047182809752,0.003087968288065,-0.531968823587414,49.4675909016472,10.7248771490372
21.4,4.90470396322464,4.85257621088126,2.73420772238529,2.73025435691786,-0.09021427306131,-0.085982037133382,-4.18078383034666,-4.77514393539815,-3.17918923580275,-4.18935273144255,-0.683540061215223,0.312687162110073,-9.97661129766585,-9.96841035837945,-10.3500000000008,-10.1897057006894,0.009073931033468,0.010030303337939,0.003081022702896,9.94345580062768,23.6525131008187,-8.91295518424501
21.5,4.85129423056748,4.87926054040909,2.65385446150594,2.65467892546706,-0.436033149033994,-0.434606975007404,-3.61482002998341,-4.21967406778476,-2.2610353928902,-3.07537016498348,-0.833106722084616,0.159412695642577,-9.96523623350783,-9.97219514122799,-10.3750000000008,-10.2158827354493,0.005217153077159,0.010594670833162,0.004199865309014,0.450795039134021,28.6805858185782,-36.4276945866416
21.6,4.77170749434074,4.83107587354323,2.56456206505658,2.56376121142241,-0.776715483247396,-0.775392350746742,-3.02471715844848,-3.66230376074314,-1.32304796488516,-2.36352183618397,-0.982485937456182,0.006137653182421,-9.9516190332378,-9.9736000806473,-10.4000000000009,-10.2421942426838,0.001380261166945,0.011405408309032,0.005122613725121,-11.5129770900502,43.9967102558374,-6.71664602360873
21.7,4.66955681800227,4.80201925913598,2.46770834656673,2.47565313362995,-1.11038727274157,-1.10473293667414,-2.41779398913359,-2.89379349630664,-0.379668455699331,-1.37148508565045,-1.13164409763665,-0.144907930521677,-9.93576276066836,-9.97255674235458,-10.4250000000009,-10.2682266364621,-0.00021004801191,0.010933638063657,0.003904369322118,2.49787781556342,13.3362650005181,-11.2562625692644
21.8,4.54858213661927,4.64346099401009,2.36468281911285,2.35790494461744,-1.4352315914581,-1.43068369409874,-1.80147200175837,-2.31874549659402,0.554592916885907,-0.497839414048451,-1.28054764266924,-0.293625966073878,-9.91767098339395,-9.96929049317568,-10.4500000000009,-10.2938174855516,0.000535830114851,0.009331781590882,0.003309809705676,26.331183428521,-8.80295371738761,-2.06155423028444
21.9,4.4125865599492,4.47971573307058,2.25687414604289,2.25291501127471,-1.74950090759216,-1.74986437829969,-1.18316780238716,-1.87673932251539,1.46545524973424,0.457330010707905,-1.4291630698845,-0.441538378365896,-9.89734777198813,-9.9638786869809,-10.4750000000009,-10.3191063338585,0.002063735043992,0.008075144289764,0.004584155724917,27.5784755663679,34.3437350386104,-11.2413331492501
22,4.26537321117062,4.40090447254816,2.145657799268,2.15196647894732,-2.05152885758819,-2.05999376425066,-0.570186343844032,-1.29879687182901,2.33916004260618,1.44535973808828,-1.57745694143827,-0.590547984742742,-9.87479769908773,-9.95603416003423,-10.500000000001,-10.3444512564263,0.002389177425922,0.008231515663119,0.005110069496947,6.9640420418199,44.7133300101042,-12.5687442734009
22.1,4.11068353496936,4.29908780173697,2.03238402712541,2.03833635533029,-2.33974138937992,-2.34382977273425,0.03038338065497,-0.546293292410541,3.16275245470917,2.18112888984427,-1.72539589183506,-0.739714413054621,-9.85002583836402,-9.94577890729152,-10.525000000001,-10.3698852904648,0.002395730704363,0.009939330366404,0.003034843990705,14.7113353220996,2.85634431637065,-4.70165062002883
22.2,3.95213797408398,4.04945939666977,1.91836623038367,1.91597122653574,-2.61266719245358,-2.61020141729719,0.611768539234187,0.071046540437393,3.92434412077371,3.10080042084476,-1.87294663543514,-0.888950015366678,-9.82303776338115,-9.93335385640913,-10.550000000001,-10.3955613039721,0.002132875180852,0.011869306269847,-3.96541176850875E-06,8.97699117772828,16.674035003485,-16.8233900328519
22.3,3.79317986608794,3.96046154300788,1.80486984073272,1.80850178044108,-2.86894733793009,-2.86878617506235,1.16760699500845,0.70620359153309,4.61335136429489,3.79609911880532,-2.02007597394369,-1.03907713942427,-9.79383954634215,-9.91889458336407,-10.5750000000011,-10.4216719779531,0.000753195327476,0.014042700613669,-0.00205955150106,-13.2472392181597,11.2308610859438,-15.1873417123322
22.4,3.63702335295107,3.7786926056191,1.69310179111529,1.68513460575063,-3.10734405807402,-3.10384544647382,1.69203470166239,1.08902349507493,5.22070324461537,4.60432401594861,-2.16675080388023,-1.18906601411824,-9.76243775672267,-9.90249043197875,-10.6000000000011,-10.4480394348302,-0.000713097581382,0.015457305096233,-0.003951404424608,12.7182309602455,22.9653249737056,-13.0170398086046
22.5,3.48660602576181,3.75394560639787,1.58420066155928,1.58086839561466,-3.32674860139438,-3.31895035011602,2.17976460840969,1.478334806886,5.73901461120956,5.23009474445747,-2.31293812402681,-1.33840194997019,-9.7288394597929,-9.88412993246982,-10.6250000000011,-10.4744736205221,-0.001754500952689,0.015762673075107,-0.004147737629624,-20.8794478351348,8.83122206476661,-10.6828639941351
22.6,3.3445469470388,3.45267304147285,1.4792275778123,1.4768860553765,-3.52618810675093,-3.52127230860018,2.62615586129633,2.10855669488011,6.1627201944059,5.599095909113,-2.45860504285311,-1.48678727497695,-9.6930522150279,-9.86364938155276,-10.6500000000012,-10.5007430097302,-0.002096790098933,0.014629811516308,-0.003869452858277,11.2127666834493,-16.6788346241861,-0.372416762823173
22.7,3.21311060457948,3.52741684171783,1.37915793311715,1.37855450244944,-3.70483144756185,-3.70198925228489,3.02727224712467,2.55648189453651,6.48816671539194,5.94365879949721,-2.60371878591693,-1.63492428009531,-9.65508407440677,-9.84079692936237,-10.6750000000012,-10.5267929772381,-0.002494420766368,0.012523047965063,-0.00332572216499,-17.0334672496043,1.02917111249398,3.09242173972932
22.8,3.09417725516393,3.22869787679543,1.28487399596015,1.28091304160623,-3.86199400526347,-3.86556039914852,3.37992900278109,2.83541470507288,6.71366102575759,6.53462476461667,-2.74824670323828,-1.78234851260199,-9.61494358060098,-9.8155948347101,-10.7000000000012,-10.5524301591604,-0.002504587290845,0.010420479980087,-0.002409766344918,6.0339928163446,47.8341421510825,2.63779990941745
22.9,2.98922001512355,3.14833027411926,1.19715845863934,1.20067833720964,-3.9971413395357,-3.99752645018379,3.68172730355344,3.35113557598269,6.8394733622572,6.88206443116169,-2.89215627664548,-1.92997015532789,-9.57263976505228,-9.78782755159138,-10.7250000000013,-10.5778373366733,-0.003122492474849,0.009025493056486,-0.001761450868788,43.05135506104,2.6038348434242,-17.5218898944567
23,2.89928894933769,2.94179250484037,1.1166889731036,1.11887976611785,-4.109891731412,-4.11101296919511,3.93107594599119,3.43182651581714,6.86779589892156,6.80648634509745,-3.03541512709162,-2.077154003305,-9.52818214594071,-9.75764704735228,-10.7500000000013,-10.6029869381961,-0.003741317386921,0.007427610219729,-0.00185820262374,0.431535346455097,30.9093955319886,-5.83598042206469
23.1,2.82500230222286,2.75897925060146,1.04403371178102,1.0432827902907,-4.20001758417087,-4.19366146555241,4.12719995066347,4.14574535201741,6.80265786861313,6.93391766719746,-3.17799102193972,-2.22333786173218,-9.48158072604302,-9.72529287861428,-10.7750000000013,-10.6278237694843,-0.003797654874085,0.005557684904923,-0.001552340555749,4.29597551662571,-20.1855698377962,-29.2799478428833
23.2,2.76654490534092,2.59314300642873,0.979647982116975,0.980045335681331,-4.26744567578836,-4.26196518074415,4.27013602435211,4.13185258114597,6.64979958225892,6.74426051309364,-3.31985188221494,-2.3689105727796,-9.43284599048208,-9.69070259607095,-10.8000000000013,-10.6524289546405,-0.003728643157246,0.004239674090685,-0.000650175770634,14.1624259747419,34.9124143580172,10.0125452644561
23.3,2.72367368798314,2.7862281142129,0.923871914357811,0.924190270543997,-4.31225626564607,-4.30882692922414,4.3607150362392,4.28071017698869,6.41650866985198,6.4683661998342,-3.46096578982218,-2.51356736555073,-9.3819889043678,-9.65391508809672,-10.8250000000014,-10.6768345160814,-0.003275045795165,0.003523375751216,-0.000621277744357,22.1413224400626,17.9153651432551,-4.18157290826544
23.4,2.69573011107496,2.81571324555179,0.876929232821158,0.876354157168163,-4.33468106706756,-4.32532229228093,4.40053187495993,4.19841882836441,6.11142277796294,6.43314711578172,-3.60130099472754,-2.65722810038364,-9.32902091033,-9.61502185584291,-10.8500000000014,-10.7011437396844,-0.002388674430407,0.003456671564506,-0.000336803360844,4.77530185492733,21.5309214865007,-18.3182208967952
23.5,2.68165924252903,2.63977078973479,0.838927111566704,0.837430307538494,-4.33510010602552,-4.33975288102822,4.39190325947789,4.33366895378247,5.74430376119895,6.20535595014637,-3.74082592210196,-2.80096955678662,-9.27395392594388,-9.57375430526157,-10.8750000000014,-10.7255918167057,-0.002235969731049,0.003192770211023,-0.000522875876462,0.741415933974319,15.5566126042543,3.02849578067715
23.6,2.68003509522537,2.65344111323464,0.80985710610047,0.802404782148901,-4.31403749495544,-4.31950891108266,4.33781427318836,4.13305847245451,5.3257890797907,5.84234342902502,-3.8795091794254,-2.94424302997767,-9.21680034104863,-9.530321230638,-10.9000000000015,-10.7501090692311,-0.002259848638479,0.002896448728989,0.000117490159585,-3.85977430343735,35.6274715225101,-34.2467759641965
23.7,2.68909175849513,2.62401930077709,0.789597143587712,0.784889581617139,-4.2721561589585,-4.2843527188147,4.24185457420937,4.25158925135724,4.86712664553409,5.37959341382936,-4.01731956355003,-3.08614175085511,-9.15757301495971,-9.48497006817709,-10.9250000000015,-10.7745290284402,-0.001539954433167,0.002385519310829,0.000820323806833,6.49294325129353,2.91303806225665,-42.9493695912357
23.8,2.70675977160294,2.58117957856451,0.777914545091202,0.777256594204914,-4.21025155971307,-4.2138101845843,4.10814540243497,4.15501150325056,4.37989973059852,4.91034562206437,-4.15422606772079,-3.22764572806719,-9.09628527357564,-9.43733144006483,-10.9500000000015,-10.7990072899924,-0.001169477846495,0.002348435294082,0.001569901638037,-10.5010141327599,-7.60765823558089,0.148415318964227
23.9,2.73070711440381,2.64292851598312,0.774470044666289,0.781051475818793,-4.12924447007588,-4.13622100086768,3.94125865281733,3.93636683016835,3.87574875917951,4.28157629635653,-4.29019788855182,-3.36863280722821,-9.03295090637968,-9.38743872760902,-10.9750000000016,-10.8235493318493,-0.001060002102891,0.001990611326457,0.00181110180749,-30.117260371757,29.7819807192701,16.3214754852978
24,2.75838412709672,2.91491386788662,0.778822761803683,0.778343459221709,-4.03017285958058,-4.03653949447129,3.74612941203937,4.05489418589331,3.36609683580005,4.01354127073507,-4.42520443295706,-3.50869481428517,-8.96758416333726,-9.3354926378516,-11.0000000000016,-10.8480818076487,-0.000787478108219,0.001937319013537,0.001225729618755,1.96591081721012,4.13406875050805,4.5172572836854
24.1,2.78707161865246,2.66691730350239,0.790436075783276,0.794120255032843,-3.91418295777685,-3.9182206187525,3.52796346011386,3.6697011640092,2.86188572578256,3.44692135051407,-4.55921532503358,-3.6481247662804,-8.90019975168979,-9.28147607951638,-11.0250000000016,-10.8726576818413,-0.000667309494701,0.00204517777589,-0.0001493500338,15.6078414526583,14.2006683895568,-22.0823999662749
24.2,2.8139313827332,2.65815383271405,0.808684343052419,0.81286970672853,-3.78251956854352,-3.78247429279948,3.29214131776147,3.40470348215729,2.37332869692059,3.01067322172541,-4.69220041289601,-3.78690038314846,-8.83081283264562,-9.22552005303303,-11.0500000000017,-10.8972903131106,-0.000659126145027,0.002458666164529,-0.000875042694719,19.1648887984352,15.6844946303305,-9.76528837956805
