time,x,y,z,l_{d}-l,beta,alpha,tau_{u},tau_{q},tau_{r}
33.2,-9.93344028387116,1.03384376525755,-13.0724335306698,0.254047540646236,0.041193396319539,-0.003567164032476,38.4862095555564,3.92437768747392,7.6306832173386
33.3,-9.91507606844393,1.18489253032589,-13.0958588237802,0.251981838187377,0.0423124488026,-0.008589099456537,38.3245362144709,4.17571172955607,7.67654756662826
33.4,-9.89437334137093,1.33579048461418,-13.1188966718145,0.249761640902295,0.043242506361428,-0.013175877486517,38.1775503290119,4.37714977513509,7.70105132258046
33.5,-9.87135888362209,1.48646744723378,-13.1415892833623,0.247427527468413,0.043988394290938,-0.017316419738153,38.0438071625228,4.52956559299969,7.70649703019929
33.6,-9.84605966065612,1.63685937732587,-13.1639813496861,0.245013698836086,0.044558176177854,-0.021002553006343,37.9220251051058,4.63415391676901,7.69539421033967
33.7,-9.81850232173926,1.78690734056734,-13.1861192016415,0.242548990036579,0.044962734353846,-0.024230048846846,37.8110837268621,4.69255069286142,7.67038229515641
33.8,-9.78871279345771,1.93655660024766,-13.2080499633045,0.240057757246875,0.045215272256456,-0.02699945664997,37.7100212500012,4.7069230794517,7.63414734966978
33.9,-9.75671596430436,2.08575583787604,-13.2298207180288,0.237560644218832,0.045330766871543,-0.02931667149976,37.6180258177462,4.68002367865931,7.58933931009903
34,-9.72253545450076,2.23445650416457,-13.2514777068427,0.235075231896086,0.04532540246055,-0.031193202226304,37.534419389164,4.31268499212746,7.537971131218
34.1,-9.68619428591994,2.38260995303906,-13.2730992036253,0.232616576529783,0.045215365200002,-0.032202863278628,37.4569071172446,4.04387022636906,7.48388253058289
34.2,-9.64771371834415,2.53017002536483,-13.2947398900492,0.230194900519832,0.0450192576633,-0.032649512982878,37.3863534685047,3.81165555789744,7.42858545853335
34.3,-9.60711335065244,2.67709257857096,-13.3164416909576,0.227821024876848,0.044754079924249,-0.032688349950755,37.3229401593048,3.58938755743478,7.37367375710363
34.4,-9.56441117866892,2.82333522401112,-13.338238629987,0.225505255187523,0.044435634105089,-0.03240756494861,37.2665033990197,3.36754890781453,7.32060855427148
34.5,-9.51962366778595,2.9688571483406,-13.3601589623335,0.223256893553522,0.044078537732341,-0.031865728125411,37.2167132681439,3.14430924570496,7.27062511833537
34.6,-9.47276585316356,3.11361898226958,-13.3822261401361,0.221084065673751,0.043696116390695,-0.031108073550424,37.173158934552,2.92102021622615,7.22470302198873
34.7,-9.42385146716734,3.25758269902259,-13.4044593097591,0.218993686245744,0.04330029103246,-0.030173271428037,37.1353889276511,2.70015073272021,7.18356636404205
34.8,-9.37289308971178,3.40071153107083,-13.4268736409196,0.21699148094187,0.042901500707728,-0.029096078715259,37.1029321753536,2.48436624896304,7.1476983903041
34.9,-9.31990231593248,3.54296989755018,-13.4494806085376,0.215082031434135,0.04250867024671,-0.027908283485493,37.0753112761765,2.27613438241592,7.11736331779738
35,-9.26488993532051,3.68432333774069,-13.472288270418,0.213268831162963,0.042129220477025,-0.026638994862775,37.0520525061586,2.07757147953611,7.09263180418009
35.1,-9.20786611658953,3.82473844817535,-13.4953015515495,0.21155434783145,0.041769114553322,-0.025314720631097,37.0326940338458,1.89039944820484,7.07340805257713
35.2,-9.14884059293644,3.96418282240953,-13.5185225334636,0.209940091303732,0.041432933117915,-0.02395940717255,37.0167926752056,1.7159528229757,7.05945725359608
35.3,-9.08782284291694,4.10262499333232,-13.5419507433269,0.20842668612668,0.041123971349841,-0.022594501852913,37.0039291987828,1.55520809924199,7.05043244965405
35.4,-9.02482226283263,4.24003437828799,-13.56558343715,0.207013947758234,0.040844351711809,-0.021239050915919,36.993712182567,1.40882201056796,7.04590015590514
35.5,-8.95984314799385,4.3763898383976,-13.5893529215221,0.205700961358356,0.040595147052534,-0.019909828237605,36.9864610172126,1.30375844502784,7.04536425812302
35.6,-8.8928951217551,4.51166195740521,-13.6132557594168,0.204487483000908,0.040376411902268,-0.018661207430888,36.9811840503383,1.18099487500464,7.04818712037726
35.7,-8.82398851373971,4.64582153514469,-13.6372908561168,0.203371319209018,0.040187373617406,-0.017450986544833,36.9775107158485,1.0570182483519,7.05395418213451
35.8,-8.75313429564339,4.77883983606452,-13.6614572368116,0.202349661962461,0.040026842599787,-0.01626784196222,36.9751572453404,0.938845257094202,7.06212905975757
35.9,-8.68034408996009,4.91068869928407,-13.6857532026754,0.201419267391748,0.039893133475227,-0.015112703569412,36.9738853982816,0.829491357006232,7.07216281682845
36,-8.60563020149745,5.04134058262727,-13.7101760574116,0.200576556573584,0.039784138485738,-0.013991026058506,36.9734881501579,0.730225765105234,7.08352495524205
36.1,-8.52900565071254,5.17076857467309,-13.7347220698123,0.199817688881056,0.039697429580942,-0.01290958080032,36.9737843228585,0.641517086221261,7.0957164714751
